device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,triggers
931173212,55953812482,"(0.49495425820350647, 0.5201231241226196)","(-2.785231828689575, 152.1625518798828, 48.545654296875)",1,2.17572021484375,1,"(-40.085479736328125, 79.34046936035156, 568.5377197265625)",1,"(0.5061752796173096, 0.5222216844558716)","(3.408733367919922, 151.55023193359375, 48.32276916503906)",1,2.1942138671875,1,"(20.067733764648438, 81.9351577758789, 569.998291015625)",1, 
931189682,55953828953,"(0.49128246307373047, 0.5178667306900024)","(-4.812077045440674, 152.8209228515625, 48.785247802734375)",1,2.165679931640625,1,"(-40.00555419921875, 79.36616516113281, 568.5401000976562)",1,"(0.5035197734832764, 0.5165013670921326)","(1.942881464958191, 153.2193145751953, 48.930267333984375)",1,2.1805877685546875,1,"(20.131067276000977, 81.93231964111328, 569.9794921875)",1, 
931206400,55953845672,"(0.4891282916069031, 0.5110559463500977)","(-6.0011773109436035, 154.80812072753906, 49.508541107177734)",1,2.1317138671875,1,"(-39.932796478271484, 79.3817367553711, 568.4962158203125)",1,"(0.5048360824584961, 0.5208378434181213)","(2.6695268154144287, 151.9540252685547, 48.46975326538086)",1,2.1767425537109375,1,"(20.21446990966797, 81.93038177490234, 569.9115600585938)",1, 
931223132,55953862404,"(0.4918634295463562, 0.5150378942489624)","(-4.491401195526123, 153.64630126953125, 49.08570098876953)",1,2.1440277099609375,1,"(-39.86252212524414, 79.37775421142578, 568.4114990234375)",1,"(0.5070074796676636, 0.5223684310913086)","(3.8681130409240723, 151.50743103027344, 48.30718994140625)",1,2.185821533203125,1,"(20.27740478515625, 81.90814208984375, 569.8199462890625)",1, 
931239551,55953878824,"(0.4910967946052551, 0.5077406764030457)","(-4.914579391479492, 155.77545166015625, 49.860652923583984)",1,2.1492462158203125,1,"(-39.8022575378418, 79.34757995605469, 568.3381958007812)",1,"(0.5065075159072876, 0.5178338289260864)","(3.5921597480773926, 152.83050537109375, 48.788734436035156)",1,2.171051025390625,1,"(20.31987762451172, 81.88687133789062, 569.7479858398438)",1, 
931256316,55953895589,"(0.4915885329246521, 0.5105516314506531)","(-4.6431145668029785, 154.9552764892578, 49.56208801269531)",1,2.1375885009765625,1,"(-39.7601432800293, 79.31819915771484, 568.2158813476562)",1,"(0.506331741809845, 0.5209931135177612)","(3.495116949081421, 151.9087371826172, 48.4532585144043)",1,2.175018310546875,1,"(20.366947174072266, 81.84336853027344, 569.596435546875)",1, 
931273052,55953912324,"(0.4967195987701416, 0.5129266977310181)","(-1.810791254043579, 154.26231384277344, 49.30986404418945)",1,2.12420654296875,1,"(-39.719303131103516, 79.25398254394531, 568.055908203125)",1,"(0.5019737482070923, 0.5237780809402466)","(1.089522361755371, 151.09617614746094, 48.15748977661133)",1,2.1763763427734375,1,"(20.41825294494629, 81.78345489501953, 569.4453125)",1, 
931289517,55953928788,"(0.4958485960960388, 0.5153248906135559)","(-2.291595458984375, 153.56259155273438, 49.05516052246094)",1,2.137451171875,1,"(-39.69255828857422, 79.20439910888672, 568.0530395507812)",1,"(0.5036694407463074, 0.5253354907035828)","(2.0255045890808105, 150.6417236328125, 47.992103576660156)",1,2.1798553466796875,1,"(20.440601348876953, 81.7229232788086, 569.4306640625)",1, 
931306134,55953945403,"(0.4979294240474701, 0.51812344789505)","(-1.142972469329834, 152.7460479736328, 48.75798416137695)",1,2.15240478515625,1,"(-39.658931732177734, 79.14769744873047, 568.0811157226562)",1,"(0.5062565803527832, 0.5204107165336609)","(3.453615427017212, 152.07864379882812, 48.51508712768555)",1,2.1700592041015625,1,"(20.489362716674805, 81.64543151855469, 569.4566040039062)",1, 
931322972,55953962240,"(0.49047526717185974, 0.5172642469406128)","(-5.257658004760742, 152.99671936035156, 48.84925079345703)",1,2.1499176025390625,1,"(-39.58976364135742, 79.05782318115234, 568.0640258789062)",1,"(0.5061149597167969, 0.5224030017852783)","(3.375443696975708, 151.4973907470703, 48.303531646728516)",1,2.177947998046875,1,"(20.545738220214844, 81.57201385498047, 569.4329223632812)",1, 
931339483,55953978751,"(0.48954668641090393, 0.5149144530296326)","(-5.770230293273926, 153.6823272705078, 49.09877395629883)",1,2.134918212890625,1,"(-39.55134582519531, 79.0008316040039, 567.97607421875)",1,"(0.5038841366767883, 0.520892858505249)","(2.1440634727478027, 151.93797302246094, 48.46388626098633)",1,2.1731109619140625,1,"(20.58147621154785, 81.50634765625, 569.3508911132812)",1, 
931356146,55953995413,"(0.4911104738712311, 0.5129333734512329)","(-4.907029628753662, 154.26036071777344, 49.30916976928711)",1,2.1288299560546875,1,"(-39.53050994873047, 78.9630126953125, 568.0550537109375)",1,"(0.5060532093048096, 0.5237878561019897)","(3.3413915634155273, 151.09329223632812, 48.156429290771484)",1,2.188934326171875,1,"(20.62371253967285, 81.4449462890625, 569.432861328125)",1, 
931372892,55954012158,"(0.492967814207077, 0.5190165042877197)","(-3.881798028945923, 152.4854736328125, 48.663143157958984)",1,2.118194580078125,1,"(-39.52522659301758, 78.93221282958984, 568.256591796875)",1,"(0.504684567451477, 0.5254384875297546)","(2.585869073867798, 150.61166381835938, 47.981178283691406)",1,2.2000274658203125,1,"(20.66731071472168, 81.40699768066406, 569.6253051757812)",1, 
931389352,55954028620,"(0.49268054962158203, 0.5180791020393372)","(-4.0403523445129395, 152.75897216796875, 48.7626838684082)",1,2.1222686767578125,1,"(-39.516456604003906, 78.8962631225586, 568.3558349609375)",1,"(0.5076348781585693, 0.5223484039306641)","(4.214452743530273, 151.51327514648438, 48.30934524536133)",1,2.19146728515625,1,"(20.693387985229492, 81.3697509765625, 569.7119140625)",1, 
931405965,55954045235,"(0.49455419182777405, 0.5169544219970703)","(-3.0060904026031494, 153.0871124267578, 48.88213348388672)",1,2.144256591796875,1,"(-39.48611831665039, 78.82289123535156, 568.2479248046875)",1,"(0.5051605701446533, 0.5216612219810486)","(2.8486316204071045, 151.71377563476562, 48.38228988647461)",1,2.1923675537109375,1,"(20.734663009643555, 81.28424072265625, 569.5867919921875)",1, 
931422812,55954062085,"(0.48996683955192566, 0.5215228796005249)","(-5.5383124351501465, 151.75416564941406, 48.39700698852539)",1,2.152557373046875,1,"(-39.41256332397461, 78.72830200195312, 567.936279296875)",1,"(0.5062156319618225, 0.5176922082901001)","(3.431034803390503, 152.871826171875, 48.803794860839844)",1,2.1905975341796875,1,"(20.77714729309082, 81.15985107421875, 569.27001953125)",1, 
931439222,55954078495,"(0.49303412437438965, 0.52304607629776)","(-3.8451669216156006, 151.30972290039062, 48.235233306884766)",1,2.1379852294921875,1,"(-39.37452697753906, 78.66401672363281, 567.7962036132812)",1,"(0.5060994625091553, 0.5145005583763123)","(3.3668928146362305, 153.80313110351562, 49.14277648925781)",1,2.1942291259765625,1,"(20.806079864501953, 81.0802230834961, 569.14404296875)",1, 
931455881,55954095154,"(0.49477308988571167, 0.5123685002326965)","(-2.885265350341797, 154.42515563964844, 49.36914825439453)",1,2.152862548828125,1,"(-39.3436279296875, 78.63106536865234, 567.8345947265625)",1,"(0.5051573514938354, 0.5166589021682739)","(2.8468422889709473, 153.17337036132812, 48.913536071777344)",1,2.1826019287109375,1,"(20.86273956298828, 81.00037384033203, 569.182861328125)",1, 
931472732,55954112005,"(0.490081787109375, 0.5133518576622009)","(-5.4748640060424805, 154.13824462890625, 49.264713287353516)",1,2.177001953125,1,"(-39.318199157714844, 78.59911346435547, 567.9087524414062)",1,"(0.5068331956863403, 0.5197964906692505)","(3.771914005279541, 152.25787353515625, 48.5803108215332)",1,2.1893768310546875,1,"(20.896703720092773, 80.94337463378906, 569.230224609375)",1, 
931489188,55954128464,"(0.49442383646965027, 0.5115190148353577)","(-3.0780422687530518, 154.67303466796875, 49.459373474121094)",1,2.160552978515625,1,"(-39.31427764892578, 78.5591812133789, 567.916259765625)",1,"(0.5054005980491638, 0.5145658850669861)","(2.9810986518859863, 153.7840576171875, 49.135765075683594)",1,2.197113037109375,1,"(20.908939361572266, 80.89071655273438, 569.233642578125)",1, 
931505893,55954145174,"(0.4994316101074219, 0.5259947180747986)","(-0.3137517273426056, 150.44937133789062, 47.92208480834961)",1,2.183349609375,1,"(-39.32024002075195, 78.49496459960938, 567.808837890625)",1,"(0.5084443688392639, 0.5111558437347412)","(4.661271095275879, 154.7789764404297, 49.49794387817383)",1,2.1987457275390625,1,"(20.896163940429688, 80.78595733642578, 569.1074829101562)",1, 
931522652,55954161939,"(0.4933910071849823, 0.5224412083625793)","(-3.64815354347229, 151.48619079589844, 48.29945755004883)",1,2.18902587890625,1,"(-39.334991455078125, 78.37777709960938, 567.6494750976562)",1,"(0.5093784928321838, 0.5137556195259094)","(5.176890850067139, 154.02047729492188, 49.221824645996094)",1,2.2070770263671875,1,"(20.859333038330078, 80.6769790649414, 568.9486083984375)",1, 
931539058,55954178347,"(0.4881562888622284, 0.5153828263282776)","(-6.5377326011657715, 153.545654296875, 49.049041748046875)",1,2.16607666015625,1,"(-39.375946044921875, 78.2770767211914, 567.5805053710938)",1,"(0.5064114332199097, 0.5207267999649048)","(3.5391345024108887, 151.98643493652344, 48.481510162353516)",1,2.215789794921875,1,"(20.8320369720459, 80.6034164428711, 568.89013671875)",1, 
931555808,55954195097,"(0.4925288259983063, 0.5188432335853577)","(-4.124110698699951, 152.53598022460938, 48.681549072265625)",1,2.1873931884765625,1,"(-39.43621826171875, 78.19198608398438, 567.7039184570312)",1,"(0.5017507672309875, 0.5164406299591064)","(0.9664077758789062, 153.23703002929688, 48.93671798706055)",1,2.2078399658203125,1,"(20.788124084472656, 80.52459716796875, 569.0338745117188)",1, 
931572572,55954211861,"(0.4953770637512207, 0.5188354253768921)","(-2.551866292953491, 152.5382843017578, 48.6823616027832)",1,2.18450927734375,1,"(-39.524452209472656, 78.11131286621094, 567.8635864257812)",1,"(0.5067530870437622, 0.5118560194969177)","(3.7277116775512695, 154.57469177246094, 49.42359161376953)",1,2.199188232421875,1,"(20.723583221435547, 80.45698547363281, 569.1954345703125)",1, 
931589024,55954228313,"(0.4919559955596924, 0.5221313834190369)","(-4.4403181076049805, 151.57662963867188, 48.332359313964844)",1,2.2099456787109375,1,"(-39.593658447265625, 78.03032684326172, 567.8845825195312)",1,"(0.5081508755683899, 0.5149397850036621)","(4.499314785003662, 153.67494201660156, 49.09611892700195)",1,2.2158050537109375,1,"(20.671161651611328, 80.3835678100586, 569.224365234375)",1, 
931605626,55954244915,"(0.49448874592781067, 0.5239529013633728)","(-3.04221773147583, 151.04515075683594, 48.138938903808594)",1,2.1948699951171875,1,"(-39.65869903564453, 77.9245834350586, 567.8121337890625)",1,"(0.5031355619430542, 0.5174157023429871)","(1.7308056354522705, 152.95252990722656, 48.83314514160156)",1,2.2185211181640625,1,"(20.606700897216797, 80.26913452148438, 569.1431274414062)",1, 
931622492,55954261781,"(0.49068140983581543, 0.51996248960495)","(-5.143906116485596, 152.20944213867188, 48.562713623046875)",1,2.1968536376953125,1,"(-39.73283386230469, 77.7977066040039, 567.799560546875)",1,"(0.503984808921814, 0.5141829252243042)","(2.19958758354187, 153.89576721191406, 49.17644500732422)",1,2.217254638671875,1,"(20.51603126525879, 80.15990447998047, 569.1358032226562)",1, 
931638893,55954278182,"(0.4940466284751892, 0.5188273191452026)","(-3.286257028579712, 152.5406494140625, 48.68324661254883)",1,2.1817779541015625,1,"(-39.815879821777344, 77.67774963378906, 567.6802978515625)",1,"(0.5042840838432312, 0.5175746083259583)","(2.3647854328155518, 152.90618896484375, 48.8162727355957)",1,2.2256622314453125,1,"(20.45246124267578, 80.07273864746094, 569.0492553710938)",1, 
931655638,55954294927,"(0.49405810236930847, 0.5097214579582214)","(-3.279940605163574, 155.19749450683594, 49.6502799987793)",1,2.1532440185546875,1,"(-39.895668029785156, 77.5707778930664, 567.6453247070312)",1,"(0.5031916499137878, 0.5201307535171509)","(1.7617470026016235, 152.1603546142578, 48.54479217529297)",1,2.2121124267578125,1,"(20.38056182861328, 79.96497344970703, 569.02001953125)",1, 
931672412,55954311701,"(0.49248456954956055, 0.5069490075111389)","(-4.148499488830566, 156.0064239501953, 49.944671630859375)",1,2.168212890625,1,"(-39.95088195800781, 77.46047973632812, 567.5995483398438)",1,"(0.5053799152374268, 0.5183401703834534)","(2.969677209854126, 152.6828155517578, 48.73497009277344)",1,2.2266082763671875,1,"(20.30381965637207, 79.86128234863281, 568.9660034179688)",1, 
931688859,55954328149,"(0.49592337012290955, 0.5217100977897644)","(-2.2502734661102295, 151.69952392578125, 48.37709045410156)",1,2.2057342529296875,1,"(-40.026309967041016, 77.4255142211914, 567.6566772460938)",1,"(0.5043861269950867, 0.5184696316719055)","(2.4210963249206543, 152.64503479003906, 48.72124099731445)",1,2.2274932861328125,1,"(20.272350311279297, 79.81137084960938, 569.0209350585938)",1, 
931705458,55954344748,"(0.492153137922287, 0.5188611149787903)","(-4.331470012664795, 152.5308074951172, 48.67963409423828)",1,2.2065582275390625,1,"(-40.07945251464844, 77.38827514648438, 567.6890258789062)",1,"(0.5052038431167603, 0.5155128836631775)","(2.8725264072418213, 153.5077362060547, 49.035274505615234)",1,2.2234039306640625,1,"(20.222936630249023, 79.75582122802734, 569.0660400390625)",1, 
931722332,55954361622,"(0.49010130763053894, 0.5130565166473389)","(-5.464078903198242, 154.2244415283203, 49.29608154296875)",1,2.19976806640625,1,"(-40.107635498046875, 77.30427551269531, 567.5899658203125)",1,"(0.5062748193740845, 0.517480731010437)","(3.4636974334716797, 152.93353271484375, 48.82627868652344)",1,2.2143707275390625,1,"(20.172977447509766, 79.69991302490234, 568.9932250976562)",1, 
931738728,55954378019,"(0.4904426336288452, 0.5150738954544067)","(-5.2756853103637695, 153.6358184814453, 49.08185958862305)",1,2.179290771484375,1,"(-40.148746490478516, 77.25782012939453, 567.3760375976562)",1,"(0.5036526918411255, 0.5131635069847107)","(2.0162739753723145, 154.19317626953125, 49.28473663330078)",1,2.195159912109375,1,"(20.13054084777832, 79.64778900146484, 568.8237915039062)",1, 
931755470,55954394761,"(0.4845297634601593, 0.4972611963748932)","(-8.539545059204102, 158.8330841064453, 50.97354507446289)",1,2.163116455078125,1,"(-40.19670104980469, 77.2113037109375, 567.0064697265625)",1,"(0.49476951360702515, 0.5027413368225098)","(-2.8872385025024414, 157.23410034179688, 50.391502380371094)",1,2.2025146484375,1,"(20.03020477294922, 79.57279205322266, 568.3968505859375)",1, 
931772252,55954411543,"(0.48678863048553467, 0.4895673096179962)","(-7.292684555053711, 161.07798767089844, 51.79059600830078)",1,2.1543121337890625,1,"(-40.18980026245117, 77.12654876708984, 566.5791015625)",1,"(0.49307864904403687, 0.5038183331489563)","(-3.8205783367156982, 156.91989135742188, 50.27717208862305)",1,2.1955413818359375,1,"(19.99195671081543, 79.49746704101562, 568.0173950195312)",1, 
931788694,55954427984,"(0.4861775040626526, 0.5015305876731873)","(-7.63001823425293, 157.58740234375, 50.52008819580078)",1,2.1736297607421875,1,"(-40.19518280029297, 77.10755920410156, 566.6571044921875)",1,"(0.4940744936466217, 0.5006895661354065)","(-3.270902156829834, 157.83277893066406, 50.60945129394531)",1,2.2066497802734375,1,"(19.9847469329834, 79.46327209472656, 568.066162109375)",1, 
931805385,55954444675,"(0.481786847114563, 0.502018392086029)","(-10.053689002990723, 157.445068359375, 50.468292236328125)",1,2.1629486083984375,1,"(-40.202354431152344, 77.10643005371094, 566.7468872070312)",1,"(0.49372583627700806, 0.5004752278327942)","(-3.463331460952759, 157.8953399658203, 50.63218307495117)",1,2.20050048828125,1,"(19.986488342285156, 79.44407653808594, 568.1727294921875)",1, 
931822172,55954461462,"(0.48022839426994324, 0.49881112575531006)","(-10.913911819458008, 158.380859375, 50.80890655517578)",1,2.1483154296875,1,"(-40.21125793457031, 77.12350463867188, 566.881103515625)",1,"(0.49319419264793396, 0.5018587708473206)","(-3.75681209564209, 157.4916534423828, 50.48523712158203)",1,2.2065582275390625,1,"(20.001319885253906, 79.43738555908203, 568.3071899414062)",1, 
931838563,55954477853,"(0.477603554725647, 0.5094727873802185)","(-12.362841606140137, 155.2700653076172, 49.676673889160156)",1,2.1763763427734375,1,"(-40.223384857177734, 77.14795684814453, 567.0737915039062)",1,"(0.4931262731552124, 0.5016447305679321)","(-3.794302463531494, 157.55409240722656, 50.50798416137695)",1,2.202484130859375,1,"(20.017356872558594, 79.43427276611328, 568.4644775390625)",1, 
931855300,55954494590,"(0.4797488749027252, 0.5069361925125122)","(-11.178618431091309, 156.0101776123047, 49.946041107177734)",1,2.191650390625,1,"(-40.24260711669922, 77.16950225830078, 567.2920532226562)",1,"(0.49380752444267273, 0.4997060298919678)","(-3.418243408203125, 158.11978149414062, 50.7138786315918)",1,2.2057037353515625,1,"(20.034156799316406, 79.43453216552734, 568.7258911132812)",1, 
931872092,55954511383,"(0.48324522376060486, 0.502297043800354)","(-9.248648643493652, 157.36378479003906, 50.43875503540039)",1,2.180328369140625,1,"(-40.26906204223633, 77.18998718261719, 567.5463256835938)",1,"(0.49559593200683594, 0.4968723654747009)","(-2.4310169219970703, 158.94651794433594, 51.014808654785156)",1,2.2099456787109375,1,"(20.040725708007812, 79.43777465820312, 568.9714965820312)",1, 
931888529,55954527820,"(0.47696757316589355, 0.4979710280895233)","(-12.713900566101074, 158.62599182128906, 50.89812088012695)",1,2.172821044921875,1,"(-40.279808044433594, 77.1888427734375, 567.6705932617188)",1,"(0.4934855103492737, 0.49637699127197266)","(-3.5960140228271484, 159.09109497070312, 51.06740951538086)",1,2.2052001953125,1,"(20.04153060913086, 79.42268371582031, 569.0799560546875)",1, 
931905215,55954544506,"(0.4811851680278778, 0.49843117594718933)","(-10.385819435119629, 158.4917449951172, 50.849266052246094)",1,2.173187255859375,1,"(-40.30475997924805, 77.18507385253906, 567.7034912109375)",1,"(0.493746817111969, 0.49614661931991577)","(-3.4517738819122314, 159.15830993652344, 51.091861724853516)",1,2.19073486328125,1,"(20.029756546020508, 79.40731811523438, 569.119140625)",1, 
931922012,55954561303,"(0.4843137860298157, 0.49754464626312256)","(-8.658788681030273, 158.7504119873047, 50.94339370727539)",1,2.152313232421875,1,"(-40.34273147583008, 77.1869125366211, 567.7911376953125)",1,"(0.495820015668869, 0.4926944673061371)","(-2.3073666095733643, 160.16552734375, 51.4585075378418)",1,2.1885833740234375,1,"(20.00643539428711, 79.40899658203125, 569.194091796875)",1, 
931938399,55954577690,"(0.48495978116989136, 0.4966338872909546)","(-8.302197456359863, 159.01612854003906, 51.040096282958984)",1,2.1324615478515625,1,"(-40.3828239440918, 77.17762756347656, 567.8012084960938)",1,"(0.4961058795452118, 0.49451112747192383)","(-2.149547815322876, 159.635498046875, 51.26557922363281)",1,2.1856231689453125,1,"(19.986785888671875, 79.40200805664062, 569.1974487304688)",1, 
